movieId,title,genres,imdbId,tmdbId,summary,score,cast,director,stars,popularity_score,num_critic_reviews,num_user_reviews
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,40506,11016.0,"Key Largo: Directed by John Huston. With Humphrey Bogart, Edward G. Robinson, Lauren Bacall, Lionel Barrymore. A man visits his war buddy's family hotel and finds a gangster running things. As a hurricane approaches, the two end up confronting each other.",7.7,Humphrey Bogart|Edward G. Robinson|Lauren Bacall,John Huston,Humphrey Bogart|Edward G. Robinson|Lauren Bacall,,75.0,208.0
3338,For All Mankind (1989),Documentary,97372,20423.0,"For All Mankind: Directed by Al Reinert. With Jim Lovell, Russell Schweickart, Eugene Cernan, Mike Collins. An in-depth look at various NASA moon landing missions, starting with Apollo 8.",8.1,Jim Lovell|Ken Mattingly|Russell Schweickart,Al Reinert,Jim Lovell|Ken Mattingly|Russell Schweickart,,66.0,40.0
3341,Born Yesterday (1950),Comedy,42276,24481.0,"Born Yesterday: Directed by George Cukor. With Judy Holliday, Broderick Crawford, William Holden, Howard St. John. A tycoon hires a tutor to teach his lover proper etiquette, with unexpected results.",7.5,Judy Holliday|William Holden|Broderick Crawford,George Cukor,Judy Holliday|William Holden|Broderick Crawford,,58.0,110.0
3342,Birdy (1984),Drama|War,86969,11296.0,"Birdy: Directed by Alan Parker. With Matthew Modine, Nicolas Cage, John Harkins, Sandy Baron. After two friends return home from the Vietnam War one becomes mentally unstable and obsesses with becoming a bird.",7.2,Matthew Modine|Nicolas Cage|John Harkins,Alan Parker,Matthew Modine|Nicolas Cage|John Harkins,,37.0,78.0
3344,Blood Feast (1963),Horror,56875,28172.0,"Blood Feast: Directed by Herschell Gordon Lewis. With William Kerwin, Mal Arnold, Connie Mason, Lyn Bolton. An Egyptian caterer kills various women in suburban Miami to use their body parts to revive a dormant Egyptian goddess while an inept police detective tries to track him down.",5.0,William Kerwin|Mal Arnold|Connie Mason,Herschell Gordon Lewis,William Kerwin|Mal Arnold|Connie Mason,,102.0,122.0
3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children,62793,57855.0,"Charlie, the Lonesome Cougar: Directed by Winston Hibler. With Ron Brown, Brian Russell, Linda Wallace, Jim Wilson. When a cougar raised by a group of loggers in the Pacific Northwest reverts to its natural instincts, the consequence could threaten its life.",6.7,Ron Brown|Brian Russell|Linda Wallace,Winston Hibler,Ron Brown|Brian Russell|Linda Wallace,,2.0,15.0
3347,Never Cry Wolf (1983),Adventure|Drama,86005,14280.0,"Never Cry Wolf: Directed by Carroll Ballard. With Charles Martin Smith, Brian Dennehy, Zachary Ittimangnaq, Samson Jorah. A government researcher, sent to research the ""menace"" of wolves in the north, learns about the true beneficial and positive nature of the species.",7.5,Farley Mowat|Curtis Hanson|Sam Hamm,Carroll Ballard,Charles Martin Smith|Brian Dennehy|Zachary Ittimangnaq,,18.0,67.0
3350,"Raisin in the Sun, A (1961)",Drama,55353,29478.0,"A Raisin in the Sun: Directed by Daniel Petrie. With Sidney Poitier, Claudia McNeil, Ruby Dee, Diana Sands. A substantial insurance payment could mean either financial salvation or personal ruin for a poor black family.",8.0,Sidney Poitier|Claudia McNeil|Ruby Dee,Daniel Petrie,Sidney Poitier|Claudia McNeil|Ruby Dee,,25.0,70.0
3353,"Closer You Get, The (2000)",Comedy|Romance,218112,73642.0,"The Closer You Get: Directed by Aileen Ritchie. With Ian Hart, Sean McGinley, Niamh Cusack, Ruth McCabe. Irish lads send an ad to the Miami Herald inviting fit and enticing women, between the ages of 20 and 21, to live in their isolated Donegal village. The whole town knows about the ad, and it sharpens everyone's sense of the opportunities for happiness already at hand. Kate, a publican with a young daughter, is separating from her husband and catches the eye of a bachelor sheep farmer. Kieran the butcher realizes that his assistant Siobhan is comely, and then he discovers she's fiery as well. Ollie sends off for Dutch skin magazines that the village postmistress won't release to him. The men, and women, find counsel in their movie-loving priest. Will anyone answer the ad?",6.2,Ian Hart|Sean McGinley|Niamh Cusack,Aileen Ritchie,Ian Hart|Sean McGinley|Niamh Cusack,,20.0,24.0
3354,Mission to Mars (2000),Sci-Fi,183523,2067.0,"Mission to Mars: Directed by Brian De Palma. With Gary Sinise, Tim Robbins, Don Cheadle, Connie Nielsen. When the first manned mission to Mars meets with a catastrophic and mysterious disaster after reporting an unidentified structure, a rescue mission is launched to investigate the tragedy and bring back any survivors.",5.6,Lowell Cannon|Jim Thomas|John Thomas,Brian De Palma,Tim Robbins|Gary Sinise|Don Cheadle,,179.0,
3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller,142688,622.0,"The Ninth Gate: Directed by Roman Polanski. With Johnny Depp, Frank Langella, Lena Olin, Emmanuelle Seigner. A rare book dealer, while seeking out the last two copies of a demon text, gets drawn into a conspiracy with supernatural overtones.",6.7,Arturo Pérez-Reverte|John Brownjohn|Enrique Urbizu,Roman Polanski,Johnny Depp|Frank Langella|Lena Olin,,118.0,786.0
3357,East-West (Est-ouest) (1999),Drama|Romance,181530,28463.0,"Est - Ouest: Directed by Régis Wargnier. With Oleg Menshikov, Sandrine Bonnaire, Catherine Deneuve, Sergey Bodrov. In June 1946, Stalin invites the Russian exiled from the 1917 Revolution to return home. When the ships comes ashore in Odessa, the passengers are divided in two groups and one of them is executed. Among the survivors are Dr. Aleksei Golovin, his French wife Marie and their young son. Marie is accused to be a spy, her French passport is torn up and Aleksei accepts to move to Kyiv with his family to save her. They are sent to a room in a communal house and soon Marie befriends the super, an old woman who speaks French. But she is denounced and killed by the government agents. Marie feels guilty and brings her grandson Sasha Vasilyev, who will be evicted, to live in her room with her family. Marie wants to return to her family in France, but Aleksei explains that they are imprisoned in Russia. Marie tries a contact with the leftist French actress Gabrielle Develay to ask for help to leave the USSR. While Marie gets distant from her husband, she gets closer to Sacha, who is a great swimmer and the only chance to Marie contact her family.",7.4,Rustam Ibragimbekov|Sergei Bodrov|Louis Gardel,Régis Wargnier,Oleg Menshikov|Sandrine Bonnaire|Catherine Deneuve,,45.0,56.0
3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance,101698,12186.0,"Defending Your Life: Directed by Albert Brooks. With Albert Brooks, Michael Durrell, James Eckhouse, Gary Beach. In an afterlife way-station resembling a major city, the lives of the recently deceased are examined in a court-like setting.",7.2,Albert Brooks|Meryl Streep|Rip Torn,Albert Brooks,Albert Brooks|Meryl Streep|Rip Torn,,41.0,124.0
3359,Breaking Away (1979),Comedy|Drama,78902,20283.0,"Breaking Away: Directed by Peter Yates. With Dennis Christopher, Dennis Quaid, Daniel Stern, Jackie Earle Haley. A working-class Indiana teen obsessed with the Italian cycling team vies for the affections of a college girl while searching for life goals with his friends.",7.7,Dennis Christopher|Dennis Quaid|Daniel Stern,Peter Yates,Dennis Christopher|Dennis Quaid|Daniel Stern,,70.0,124.0
3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,91217,5693.0,"Best Shot: Directed by David Anspaugh. With Gene Hackman, Barbara Hershey, Dennis Hopper, Sheb Wooley. A coach with a checkered past and a local drunk train a small town high school basketball team to become a top contender for the championship.",7.4,Gene Hackman|Barbara Hershey|Dennis Hopper,David Anspaugh,Gene Hackman|Barbara Hershey|Dennis Hopper,,62.0,172.0
3361,Bull Durham (1988),Comedy|Drama|Romance,94812,287.0,"Bull Durham: Directed by Ron Shelton. With Kevin Costner, Susan Sarandon, Tim Robbins, Trey Wilson. A fan who has an affair with one minor-league baseball player each season meets an up-and-coming pitcher and the experienced catcher assigned to him.",7.0,Kevin Costner|Susan Sarandon|Tim Robbins,Ron Shelton,Kevin Costner|Susan Sarandon|Tim Robbins,,85.0,154.0
3362,Dog Day Afternoon (1975),Crime|Drama,72890,968.0,"Dog Day Afternoon: Directed by Sidney Lumet. With Penelope Allen, Sully Boyar, John Cazale, Beulah Garrick. Three amateur bank robbers plan to hold up a bank. A nice simple robbery: Walk in, take the money, and run. Unfortunately, the supposedly uncomplicated heist suddenly becomes a bizarre nightmare as everything that could go wrong does.",8.0,Frank Pierson|P.F. Kluge|Thomas Moore,Sidney Lumet,Al Pacino|John Cazale|Penelope Allen,305.0,98.0,379.0
3363,American Graffiti (1973),Comedy|Drama,69704,838.0,"American Graffiti: Directed by George Lucas. With Richard Dreyfuss, Ron Howard, Paul Le Mat, Charles Martin Smith. A group of teenagers in California's central valley spend one final night after their 1962 high school graduation cruising the strip with their buddies before they pursue their varying goals.",7.4,Richard Dreyfuss|Ron Howard|Paul Le Mat,George Lucas,Richard Dreyfuss|Ron Howard|Paul Le Mat,,122.0,343.0
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,42208,16958.0,"Asphalt jungle: Directed by John Huston. With Sterling Hayden, Louis Calhern, Jean Hagen, James Whitmore. A major heist goes off as planned, but then double crosses, bad luck and solid police work cause everything to unravel.",7.8,Sterling Hayden|Louis Calhern|Jean Hagen,John Huston,Sterling Hayden|Louis Calhern|Jean Hagen,,94.0,175.0
3365,"Searchers, The (1956)",Drama|Western,49730,3114.0,"The Searchers: Directed by John Ford. With John Wayne, Jeffrey Hunter, Vera Miles, Ward Bond. An American Civil War veteran embarks on a years-long journey to rescue his niece from the Comanches after the rest of his brother's family is massacred in a raid on their Texas farm.",7.9,John Wayne|Jeffrey Hunter|Vera Miles,John Ford,John Wayne|Jeffrey Hunter|Vera Miles,,127.0,598.0
3368,"Big Country, The (1958)",Romance|Western,51411,12501.0,"The Big Country: Directed by William Wyler. With Gregory Peck, Jean Simmons, Carroll Baker, Charlton Heston. A New England sea captain in the 1880s arrives at his fiancée's sprawling Texas ranch, where he becomes embroiled in a feud between two families over a valuable patch of land.",7.9,James R. Webb|Sy Bartlett|Robert Wilder,William Wyler,Gregory Peck|Jean Simmons|Carroll Baker,,61.0,210.0
3370,Betrayed (1988),Drama|Thriller,94731,31618.0,"Betrayed: Directed by Costa-Gavras. With Debra Winger, Tom Berenger, John Heard, Betsy Blair. An FBI agent posing as a combine driver becomes romantically involved with a Midwest farmer who lives a double life as a white supremacist.",6.3,Debra Winger|Tom Berenger|John Heard,Costa-Gavras,Debra Winger|Tom Berenger|John Heard,,23.0,58.0
3372,"Bridge at Remagen, The (1969)",Action|War,64110,15873.0,"De brug bij Remagen: Directed by John Guillermin. With George Segal, Robert Vaughn, Ben Gazzara, Bradford Dillman. As the Allied armies close in, the Germans decide to blow up the last Rhine bridge, trapping their own men on the wrong side. But will it happen?",6.7,George Segal|Robert Vaughn|Ben Gazzara,John Guillermin,George Segal|Robert Vaughn|Ben Gazzara,,27.0,83.0
3374,Daughters of the Dust (1991),Drama,104057,68427.0,"Daughters of the Dust: Directed by Julie Dash. With Cora Lee Day, Alva Rogers, Barbarao, Trula Hoosier. A languid, impressionistic story of three generations of Gullah women living on the South Carolina Sea Islands in 1902.",6.7,Cora Lee Day|Alva Rogers|Barbarao,Julie Dash,Cora Lee Day|Alva Rogers|Barbarao,,39.0,47.0
3378,"Ogre, The (Unhold, Der) (1996)",Drama,118043,48213.0,"Der Unhold: Directed by Volker Schlöndorff. With John Malkovich, Armin Mueller-Stahl, Gottfried John, Marianne Sägebrecht. Frenchman Abel Tiffauges likes children, and wants to protect them against the grown-ups. Falsely suspected as child molester, he's recruited as a soldier in the 2nd World War, but very soon he is taken prisoner of war. After shortly serving in Goerings hunting lodge, he becomes the dogsbody in Kaltenborn Castle, an elite training camp for German boys. Completely happy to take care of these children, he becomes a servant of Nazism, catching boys from the area as supplies for the camp.",6.8,John Malkovich|Armin Mueller-Stahl|Gottfried John,Volker Schlöndorff,John Malkovich|Armin Mueller-Stahl|Gottfried John,,22.0,17.0
3379,On the Beach (1959),Drama,53137,35412.0,"On the Beach: Directed by Stanley Kramer. With Gregory Peck, Ava Gardner, Fred Astaire, Anthony Perkins. After a global nuclear war, the residents of Australia must come to terms with the fact that all life will be destroyed in a matter of months.",7.1,Gregory Peck|Ava Gardner|Fred Astaire,Stanley Kramer,Gregory Peck|Ava Gardner|Fred Astaire,,57.0,197.0
3384,"Taking of Pelham One Two Three, The (1974)",Action|Crime,72251,8333.0,"The Taking of Pelham One Two Three: Directed by Joseph Sargent. With Walter Matthau, Robert Shaw, Martin Balsam, Hector Elizondo. Four armed men hijack a New York City subway car and demand a ransom for the passengers. The city's police are faced with a conundrum: Even if it's paid, how could they get away?",7.6,Walter Matthau|Robert Shaw|Martin Balsam,Joseph Sargent,Walter Matthau|Robert Shaw|Martin Balsam,,121.0,233.0
3385,Volunteers (1985),Comedy,90274,19259.0,"Volunteers: Directed by Nicholas Meyer. With Tom Hanks, John Candy, Rita Wilson, Tim Thomerson. 1962, after Yale graduation, womanizing Lawrence flees a gambling debt that his rich dad won't pay. He takes his roomie's place as Peace Corps Volunteer in Thai Golden Triangle with 2 other PCVs. Will he survive 2 years?",5.5,Tom Hanks|John Candy|Rita Wilson,Nicholas Meyer,Tom Hanks|John Candy|Rita Wilson,,18.0,47.0
3386,JFK (1991),Drama|Mystery|Thriller,102138,820.0,"Jfk: Directed by Oliver Stone. With Sally Kirkland, Anthony Ramirez, Gary Taggart, Ray LePere. New Orleans District Attorney Jim Garrison discovers there's more to the Kennedy assassination than the official story.",8.0,Jim Garrison|Jim Marrs|Oliver Stone,Oliver Stone,Kevin Costner|Gary Oldman|Jack Lemmon,,81.0,552.0
3387,Who's Harry Crumb? (1989),Comedy|Mystery,98645,11718.0,"Who's Harry Crumb?: Directed by Paul Flaherty. With John Candy, Jeffrey Jones, Annie Potts, Tim Thomerson. Harry Crumb is a bumbling and inept private investigator who is hired to solve the kidnapping of a young heiress which he's not expected to solve because his employer is the mastermind behind the kidnapping.",5.9,John Candy|Jeffrey Jones|Annie Potts,Paul Flaherty,John Candy|Jeffrey Jones|Annie Potts,,18.0,76.0
3388,Harry and the Hendersons (1987),Children|Comedy,93148,8989.0,"Harry and the Hendersons: Directed by William Dear. With John Lithgow, Melinda Dillon, Margaret Langrick, Joshua Rudoy. The Henderson family adopt a friendly Sasquatch but have a hard time trying to keep the legend of 'Bigfoot' a secret.",6.1,John Lithgow|Melinda Dillon|Margaret Langrick,William Dear,John Lithgow|Melinda Dillon|Margaret Langrick,,33.0,65.0
3389,Let's Get Harry (1986),Action|Adventure,91400,32031.0,"Let's Get Harry: Directed by Stuart Rosenberg. With Fidel Abrego, Jere Burns, Gary Busey, Cecile Callan. When Colombian revolutionaries kidnap an American engineer, his brother and friends, faced with official inaction, hire a mercenary and mount the rescue operation themselves.",5.2,Stuart Rosenberg,Stuart Rosenberg,Michael Schoeffling|Tom Wilson|Fidel Abrego,,6.0,21.0
3390,Shanghai Surprise (1986),Adventure|Crime|Drama|Romance,91934,58048.0,"Shanghai Surprise: Directed by Jim Goddard. With Sean Penn, Madonna, Paul Freeman, Richard Griffiths. Shanghai, 1938: A missionary woman hires a fortune hunter to help her find 1100 lbs. opium lost, as wounded need the morphine. Adventure and romance follows.",3.2,Sean Penn|Madonna|Paul Freeman,Jim Goddard,Sean Penn|Madonna|Paul Freeman,,27.0,37.0
3391,Who's That Girl? (1987),Comedy,94321,26827.0,"Who's That Girl: Directed by James Foley. With Madonna, Griffin Dunne, Haviland Morris, John McMartin. The life of an uptight tax lawyer turns chaotic when he is asked to escort a young woman newly released from prison, who persuades him to help prove her innocence.",4.8,Madonna|Griffin Dunne|Haviland Morris,James Foley,Madonna|Griffin Dunne|Haviland Morris,,20.0,86.0
3392,She-Devil (1989),Comedy,98309,11157.0,"She-Devil: Directed by Susan Seidelman. With Meryl Streep, Roseanne Barr, Ed Begley Jr., Linda Hunt. A surprisingly resourceful housewife vows revenge on her husband when he begins an affair with a wealthy romance novelist.",5.6,Meryl Streep|Roseanne Barr|Ed Begley Jr.,Susan Seidelman,Meryl Streep|Roseanne Barr|Ed Begley Jr.,,24.0,77.0
3393,Date with an Angel (1987),Comedy|Fantasy|Romance,92834,28370.0,"Date with an Angel: Directed by Tom McLoughlin. With Michael E. Knight, Phoebe Cates, Emmanuelle Béart, David Dukes. An aspiring composer discovers a broken-winged, beautiful angel in his swimming pool. When everyone finds out, he must deal with his jealous fiancé, his future father-in-law, and his friends who have a business plan.",5.6,Michael E. Knight|Phoebe Cates|Emmanuelle Béart,Tom McLoughlin,Michael E. Knight|Phoebe Cates|Emmanuelle Béart,,11.0,50.0
